,swarm_size,max_iterations,fitness,k1,k3,k5,k7,k9
218,25.0,50.0,0.8730081348853301,0.451955074875208,0.46277038269550747,0.48648086522462564,0.49937603993344426,0.5147670549084858
219,25.0,50.0,0.8730081348853301,0.3878951747088186,0.38851913477537436,0.4047420965058236,0.41701331114808654,0.430324459234609
220,25.0,50.0,0.8730081348853301,0.7371048252911814,0.72608153078203,0.7262895174708819,0.7281613976705491,0.7256655574043261
221,25.0,50.0,0.8730081348853301,0.5530366056572379,0.5361896838602329,0.545549084858569,0.5534525790349417,0.5544925124792013
222,25.0,50.0,0.8730081348853301,0.5669717138103162,0.5443011647254575,0.5517886855241264,0.5519966722129783,0.5434692179700499
223,25.0,50.0,0.8730081348853301,0.4195091514143095,0.41722129783693845,0.4321963394342762,0.44696339434276205,0.45174708818635606
224,25.0,50.0,0.8730081348853301,0.7360648918469218,0.7321131447587355,0.7248336106489185,0.7233777038269551,0.7179700499168054
225,25.0,50.0,0.8730081348853301,0.34754575707154745,0.33881031613976703,0.36314475873544094,0.3720881863560732,0.37895174708818635
226,25.0,50.0,0.8730081348853301,0.5418053244592346,0.5449251247920133,0.5611480865224625,0.5632279534109818,0.5655158069883528
227,25.0,50.0,0.8730081348853301,0.45798668885191346,0.4825291181364393,0.49168053244592347,0.5014559068219634,0.5106073211314476
228,25.0,50.0,0.8730081348853301,0.5166389351081531,0.47441763727121466,0.48356905158069885,0.4906405990016639,0.4987520798668885
229,25.0,50.0,0.8730081348853301,0.3754159733777038,0.4097337770382696,0.4425956738768719,0.43427620632279534,0.43760399334442596
230,25.0,50.0,0.8730081348853301,0.4490432612312812,0.46277038269550747,0.47587354409317806,0.4918885191347754,0.502495840266223
231,25.0,50.0,0.8730081348853301,0.6869800332778702,0.673044925124792,0.6684692179700499,0.6643094841930116,0.665765391014975
232,25.0,50.0,0.8730081348853301,0.6591098169717138,0.6391430948419301,0.644134775374376,0.6472545757071547,0.6405990016638935
233,25.0,50.0,0.8730081348853301,0.6118968386023295,0.5948419301164726,0.5919301164725458,0.60108153078203,0.6073211314475874
234,25.0,50.0,0.8730081348853301,0.4891846921797005,0.5074875207986689,0.5297420965058236,0.5301580698835274,0.5397254575707154
235,25.0,50.0,0.8730081348853301,0.39143094841930115,0.39330282861896837,0.38976705490848584,0.38976705490848584,0.3887271214642263
236,25.0,50.0,0.8730081348853301,0.7383527454242929,0.721089850249584,0.7225457570715474,0.7194259567387687,0.7063227953410982
237,25.0,50.0,0.8730081348853301,0.25852745424292845,0.2801580698835274,0.2895174708818636,0.3762479201331115,0.3747920133111481
238,25.0,50.0,0.8730081348853301,0.4001663893510815,0.41368552412645593,0.44051580698835274,0.44197171381031614,0.45341098169717137
239,25.0,50.0,0.8730081348853301,0.45299500831946754,0.44862728785357736,0.459026622296173,0.47088186356073214,0.47254575707154745
240,25.0,50.0,0.8730081348853301,0.7676788685524126,0.7414725457570716,0.7292013311148087,0.7256655574043261,0.7146422628951747
241,25.0,50.0,0.8730081348853301,0.4473793677204659,0.4394758735440932,0.46089850249584025,0.46734608985024956,0.46630615640599
242,25.0,50.0,0.8730081348853301,0.49937603993344426,0.478369384359401,0.48856073211314477,0.49417637271214643,0.49792013311148087
243,25.0,50.0,0.8730081348853301,0.7710066555740432,0.7589434276206323,0.7558236272878536,0.7448003327787022,0.7402246256239601
244,25.0,50.0,0.8730081348853301,0.569883527454243,0.56738768718802,0.5725873544093179,0.5827787021630616,0.5850665557404326
245,25.0,50.0,0.8730081348853301,0.6116888519134775,0.598585690515807,0.605865224625624,0.6123128119800333,0.6148086522462562
246,25.0,50.0,0.8730081348853301,0.6368552412645591,0.622504159733777,0.627495840266223,0.6291597337770383,0.6362312811980033
247,25.0,50.0,0.8730081348853301,0.5014559068219634,0.34941763727121466,0.44342762063227953,0.44342762063227953,0.4677620632279534
248,25.0,50.0,0.8730081348853301,0.43406821963394343,0.4550748752079867,0.47254575707154745,0.4829450915141431,0.49459234608985025
249,25.0,50.0,0.8730081348853301,0.7000831946755408,0.6930116472545758,0.69238768718802,0.6950915141430949,0.6961314475873545
250,25.0,50.0,0.8730081348853301,0.30782029950083195,0.27558236272878534,0.37728785357737105,0.40391014975041595,0.40391014975041595
251,25.0,50.0,0.8730081348853301,0.5515806988352745,0.5372296173044925,0.5544925124792013,0.5605241264559068,0.5563643926788685
252,25.0,50.0,0.8730081348853301,0.531198003327787,0.5008319467554077,0.512063227953411,0.5189267886855241,0.5262063227953411
253,25.0,50.0,0.8730081348853301,0.5888103161397671,0.5663477537437605,0.579450915141431,0.5881863560732113,0.5861064891846922
254,25.0,50.0,0.8730081348853301,0.3448419301164726,0.34442595673876875,0.36772046589018303,0.3777038269550749,0.3799916805324459
255,25.0,50.0,0.8730081348853301,0.5378535773710482,0.5571963394342762,0.5684276206322796,0.5809068219633944,0.5813227953410982
256,25.0,50.0,0.8730081348853301,0.5351497504159733,0.5347337770382695,0.5488768718801996,0.5486688851913477,0.5499168053244592
257,25.0,50.0,0.8730081348853301,0.4584026622296173,0.45632279534109815,0.48336106489184694,0.4908485856905158,0.49105657237936773
258,25.0,50.0,0.8730081348853301,0.48169717138103163,0.48793677204658903,0.5079034941763727,0.5037437603993344,0.509567387687188
259,25.0,50.0,0.8730081348853301,0.6266638935108153,0.6071131447587355,0.612936772046589,0.6114808652246256,0.6075291181364393
260,25.0,50.0,0.8730081348853301,0.6464226289517471,0.6316555740432612,0.6414309484193012,0.6385191347753744,0.6420549084858569
261,25.0,50.0,0.8730081348853301,0.8327787021630616,0.8105241264559068,0.8013727121464226,0.7938851913477537,0.7824459234608985
262,25.0,50.0,0.8730081348853301,0.5183028286189684,0.5033277870216306,0.5097753743760399,0.5118552412645591,0.5124792013311148
263,25.0,50.0,0.8730081348853301,0.3194675540765391,0.38186356073211314,0.2699667221297837,0.38539933444259566,0.3402662229617304
264,25.0,50.0,0.8730081348853301,0.4937603993344426,0.5020798668885191,0.5185108153078203,0.5278702163061564,0.5299500831946755
265,25.0,50.0,0.8730081348853301,0.687396006655574,0.6836522462562395,0.6936356073211315,0.6892678868552413,0.6942595673876872
266,25.0,50.0,0.8730081348853301,0.5617720465890182,0.5405574043261231,0.555116472545757,0.5557404326123128,0.5569883527454242
267,25.0,50.0,0.8730081348853301,0.46069051580698833,0.4748336106489185,0.49937603993344426,0.5037437603993344,0.5139351081530782
268,25.0,50.0,0.8730081348853301,0.7366888519134775,0.7177620632279534,0.7154742096505824,0.7150582362728786,0.7061148086522463
269,25.0,50.0,0.8730081348853301,0.45944259567387685,0.46568219633943425,0.48544093178036607,0.490432612312812,0.49459234608985025
